virt\core,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
246,0,0.00201315,0,0.00214686,0.00195744,0.0199106,0.042264,0,0.0235603,0.00134914,0.00285341,0,0,0,0.00015629,0,0,0.000146923,0.000115931,0.000694825,0.00380997,0,0.00204104,0.000254626,0,0.000106288,3.96488e-05,3.41613e-05,2.25604e-05,1.36909e-06,8.46538e-06,4.90689e-06,2.90347e-06,7.78042e-06,8.10995e-06,2.1839e-05,6.37747e-06,3.9565e-05
247,0,0.0013421,0,0.00151294,0,0.0171275,0,0,0.0199756,0.00142502,0.0365697,0.0192127,0,0,8.89039e-05,0,0,9.03785e-05,0,0.000625528,0,0,0.00162534,0.00276515,0.00105077,6.19803e-05,3.48334e-05,5.65802e-05,9.98042e-06,1.18338e-06,0,6.12393e-06,1.50845e-06,4.81021e-06,2.058e-06,1.20501e-05,2.75824e-06,1.96881e-05
248,0,0.0054971,0.00209675,0.00180877,0.00100307,0.0223743,0.00507647,0,0.0124141,0.00507612,0.00943468,0.0275251,0,0,0.000258784,0.000178753,0,6.16428e-05,0,0.000600988,0.000541293,0,0.000595015,0.000808551,0.00131572,0.000184766,5.43145e-05,8.9636e-05,2.02328e-05,5.75807e-06,1.44996e-05,1.59895e-06,1.75873e-06,1.0039e-05,1.65166e-06,2.05199e-05,5.2875e-06,2.907e-05
249,0,0.0249851,0.0176017,0.00143687,0.0288455,0.00632357,0,0,0.00256308,0.00182133,0,0.00344172,0,0,0.000952461,0.00117817,0,0,0.000428909,0.000362309,0,0,0.000147601,5.16202e-05,0.000161685,0.000641552,0.000502217,9.86089e-05,4.03368e-05,1.61898e-05,2.57275e-05,4.92337e-06,2.92224e-07,2.96936e-06,2.6393e-06,2.27287e-06,4.05557e-06,8.02195e-06
250,0,0,0,0,0,0.00678894,0.028299,0.00140714,0.0100152,0.00435939,0.0098949,0.0211644,0,0,0,0,0,0,0,0.000139714,0.00133168,0,0.000636528,0.000211444,0.000808427,0,2.64788e-05,3.08955e-05,0,0,0,0,5.2289e-07,6.28411e-06,0,1.75828e-05,2.27763e-06,5.27941e-05
251,0,0.004155,0.0129484,0.0134644,0.00189901,0.00399671,0.00106144,0,0,0.0141406,0,0,0,0,6.11568e-05,0.000347678,0,0.000313312,5.92537e-05,0.000117218,0,0,0,0,0,0,0.000869825,0.000122093,0,0,0,0,5.08865e-05,1.47855e-05,2.06294e-06,5.30386e-06,4.48433e-06,3.92581e-05
252,0,0.00123179,0.0074214,0.0121627,0.0195354,0.00178848,0,0,0,0.0123362,0,0,0,0,0,0.000149268,0,0.000174732,0.000461149,0,0,0,0,0,0,0,0.00060244,8.37257e-05,0,0,0,0,8.28313e-05,5.76885e-06,0,3.34528e-06,0.00036961,2.54958e-05
253,0,0,0,0,0,0,0.000987605,0.0297923,0.00650348,0,0.011791,0.00538477,0,0,0,0,0,0,0,0,0,0,0.000123961,0.000270013,0.000134926,0,5.10921e-05,0.000228319,0,0,0,0,4.47302e-05,1.49794e-05,0,4.50598e-06,7.25009e-05,0.000105966
254,0,0,0,0,0,0.00282872,0.00903613,0.0243408,0.0141106,0,0.018087,0.00750209,0,0,0,0,0,0,0,0,0.000209165,0,0.000332101,0.000481457,0.000211812,0,0.000103673,3.94508e-06,0,0,0,0,7.17896e-05,8.71885e-06,0,1.71544e-05,0.000106163,4.11857e-05
255,0.0401654,0.00102956,0,0,0,0,0,0,0,0,0,0,0.000164895,0.00439937,0,0,0,0,0,0,0,0,0,0,0,0.0001881,0,0,0.000621475,6.2355e-06,0.000116943,0.000365189,0,0,0.000424808,0,0,0
256,0,0,0,0,0,0.00185236,0,0.00537696,0,0.0036511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,0,0,0,0,0,0,0,0.00714753,0,0.00541341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000337498,0.00110105,0,0.00237222,0.000425294,0.0036381
258,0.00311258,0,0,0,0,0,0,0,0,0,0,0,0,0.0090631,0,0,0,0,0,0,0,0,0,0,0,2.58762e-05,0,0,0.00321118,0.00317568,0.00340894,0.000747908,0,0,0.00600123,0,0,0
259,0,0,0,0,0,0,0,0,0,0.00755516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00168227,0.00322711,0,0,0,0,0.000554058,0.00345768,0,0.00361886,0.00050867,0.0048508
264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000425437,0,0,0,0,0,0,0,0,0,0,0,0
268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00138341,0,0,0,0,0,0,0,0,0,0,0,0
272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000216511,0,0,0,0,0,0,0,0,0,0,0
292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000502789,0,0,0,0,0,0,0,0,0,0,0,0
