virt\core,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
252,0,0.00130999,0.00792717,0.012968,0.0208174,0.00190005,0,0,0,0.0131106,0,0,0,0,0,0.000155184,0,0.000181429,0.000477419,0,0,0,0,0,0,0,0.000632153,8.76253e-05,0,0,0,0,8.86278e-05,5.92252e-06,0,3.45869e-06,0.00037616,2.62792e-05
253,0,0,0,0,0,0,0.00105402,0.0317954,0.00692284,0,0.0125663,0.00575075,0,0,0,0,0,0,0,0,0,0,0.000128335,0.000280401,0.000143211,0,5.29528e-05,0.000243657,0,0,0,0,4.54428e-05,1.5441e-05,0,4.64236e-06,7.38019e-05,0.000111361
254,0,0,0,0,0,0.00300518,0.0096438,0.0259773,0.0150205,0,0.0192762,0.00801197,0,0,0,0,0,0,0,0,0.000217245,0,0.00034382,0.000499979,0.000224817,0,0.000107519,4.14216e-06,0,0,0,0,7.29213e-05,8.98703e-06,0,1.75698e-05,0.000108503,4.29979e-05
255,0.0430007,0.00109492,0,0,0,0,0,0,0,0,0,0,0.000175267,0.00475124,0,0,0,0,0,0,0,0,0,0,0,0.000196243,0,0,0.000667973,6.53983e-06,0.000125347,0.000392232,0,0,0.00045669,0,0,0
256,0,0,0,0,0,0.0019679,0,0.00573848,0,0.00388032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,0,0,0,0,0,0,0,0.00762811,0,0.00575327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000361185,0.00118852,0,0.00254492,0.000456951,0.00391509
258,0.0033323,0,0,0,0,0,0,0,0,0,0,0,0,0.00978799,0,0,0,0,0,0,0,0,0,0,0,2.71502e-05,0,0,0.00345694,0.00341786,0.00366424,0.00080389,0,0,0.00645316,0,0,0
259,0,0,0,0,0,0,0,0,0,0.00802949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00179829,0.00344883,0,0,0,0,0.000593446,0.00373236,0,0.0038818,0.000545291,0.00522012
264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000449217,0,0,0,0,0,0,0,0,0,0,0,0
268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00146074,0,0,0,0,0,0,0,0,0,0,0,0
272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000227212,0,0,0,0,0,0,0,0,0,0,0
292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000530893,0,0,0,0,0,0,0,0,0,0,0,0
