virt\core,27,28,29,30,31,32,33,34,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
246,0.00768494,0.0111744,0.00766531,0.0254576,0.00543253,0,0,0,0,0,0.000365063,0.0016109,0.000647772,0.000998839,0.00658614,0.00209487,0.000564011,0,7.70354e-05,0,0,0,0,0.000408605,3.88499e-06,9.2026e-06,0.000144466,0.00027028,1.03286e-06,6.65976e-06,4.75083e-05,7.71011e-07,2.24756e-06,1.54936e-06,4.81052e-06,6.63786e-08
247,0.00361182,0.00324826,0,0.011469,0.0358232,0.0295128,0.00866733,0,0,0,0.000218305,0.000857653,0.000298308,0.000297397,0,0.00105478,0.00311716,0.00204954,0.00161317,0,0,0,0,0.000271991,1.00886e-05,6.41273e-06,7.98056e-05,0.00017371,1.97401e-05,4.5665e-06,0.000159213,2.62562e-06,1.44139e-05,6.14878e-06,3.2623e-05,1.66038e-05
248,0,0.0101046,0,0.0121111,0.00479283,0.0142415,0.0320306,0.0150906,0,0,0.000290417,0.0013797,6.77973e-05,0.000763603,0,0.00100091,0.000303962,0.00108123,0.00328001,0.000344655,0,0,0,0.000594006,3.59543e-06,1.14513e-05,0.00014829,0.000219304,2.17205e-05,7.33646e-06,0.000368772,1.09181e-05,5.02966e-05,9.99658e-06,7.27156e-06,3.49257e-05
249,0.00342534,0.010445,0.00159186,0.00924139,0.00864087,0.00917055,0.011046,0.0212121,0.00147567,0,0.000305909,0.00202108,0.000231744,0.000481441,0.00122975,0.000412608,0.000769854,0.000299417,0.00115129,0.000387179,0,0,8.05387e-05,0.000902235,3.53328e-06,1.91141e-05,0.000179268,0.000225362,3.28954e-05,5.79344e-06,0.000269491,1.10161e-05,2.75307e-05,1.04694e-05,6.23188e-06,1.99903e-05
250,0.0211507,0,0.00235552,0.00870636,0.00272611,0.0146301,0,0.0159139,0.00181823,0.0024937,0.000160278,0.00162581,0.00125055,0.000110305,0.00139467,0.00057606,8.91988e-05,0.000684526,0,0.000248471,0,0,0.000231019,0.000482076,2.36108e-06,6.23537e-06,6.76691e-05,0.000147564,6.94656e-05,3.21167e-06,0.00022992,7.14913e-06,2.09658e-05,2.95307e-05,4.07189e-06,2.38514e-05
251,0,0,0,0,0,0,0,0,0.00276688,0.0731107,0,0,0,0,0,0,0,0,0,0,0,0,0.00581574,0,0,0,0,0,1.43248e-05,0,0.00052024,6.87556e-06,4.19082e-06,2.4542e-05,0.000195684,2.08355e-05
252,0.0156839,0.0175251,0.0012907,0.00372574,0.0183249,0.00534301,0.00430477,0.0159236,0.00190607,0.00265428,0,0,0.000726048,0.000736179,0.000860465,6.42787e-05,0.000993538,0.000312523,0.000103892,0.0002176,0,0,0.000191456,0.000163274,1.46113e-05,3.4117e-05,1.07921e-05,2.56199e-06,6.03229e-05,2.72961e-06,0.000631946,6.39831e-06,1.82427e-05,1.45773e-05,3.18463e-06,1.63409e-05
253,0.00402404,0.0108048,0.00399399,0.0131811,0.00210609,0.00357496,0.0141566,0.00939532,0.00533173,0,0,0,0.00014484,0.000260832,0.00177471,0.000523413,0.000159872,0,0.000519459,0.000108261,0,0,0,7.87638e-05,0,2.18598e-05,0,0,6.69169e-05,0,0.000255866,3.43468e-06,1.06513e-05,3.61099e-05,1.70681e-06,1.56707e-05
254,0,0.00194507,0.00131938,0.0103893,0.0148509,0.013649,0.00876363,0,0.0105053,0.00121851,0,0,0,0,0.000430232,0.000229567,0.000474812,0.000302441,0.000350547,0,0,0,0,0,0,0,0,0,6.5216e-05,0,0.000318427,8.35667e-06,1.83586e-05,2.5036e-05,1.88427e-06,1.4146e-05
255,0,0,0,0,0.00197815,0.00432298,0.00657754,0.0136668,0.0130526,0.00346662,0,0,0,0,0,0,0,5.54476e-05,0.000114493,8.88012e-05,0,0,0.000131405,0,0,0,0,0,0.000185969,0,0.000461959,5.20823e-06,1.51436e-05,3.5497e-05,1.44058e-06,4.72441e-05
256,0,0,0,0,0,0,0,0,0.00649118,0.00141687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00107012,0,0,0.000580333,0.000221355,6.74073e-06,8.29617e-06,6.80996e-05
257,0,0,0,0,0,0,0,0,0.00316214,0.00296599,0,0,0,0,0,0,0,0,0,0,0,0,7.41804e-05,0,0,0,0,0,0.000745394,0,0,0,0,0,0,2.1273e-05
258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000117962,0,0,0,0,0,0,0,0,0,0
259,0,0,0,0,0,0,0,0,0,0,0,0.00186446,0,0,0,0,0,0,0,0,0,0,0,0,0.00503537,0,0.00179214,0.00189851,0,0.00197394,0,0,0,0,0,0
260,0,0,0,0,0,0,0,0,0.00709726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2561e-05,0,0,0.0014004,0.000899539,0.000749558,0.00135419,0.000790411
261,0,0,0,0,0,0,0,0,0,0,0,0.00834534,0,0,0,0,0,0,0,0,0,0,0,2.27471e-05,0.00200791,0.00542843,0.00240378,0.00504692,0,0.00754299,0,0,0,0,0,0
262,0,0,0,0,0,0,0,0,0.00748374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00871595,0,2.59838e-05,0.00241494,0.00247248,0.00174111,0.00372108,0.00246546
271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000244206,0,0,0,0,0,0,0,0,0,0,0,0
284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.55934e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
